CLE	AGS	2.4285714285714284
CLE	DAB	3.019607843137255
CLE	CHS	3.2
CLE	SJU	3.33551912568306
CLE	CAK	3.5338865836791147
CLE	MYR	3.6186440677966103
CLE	COS	4.0
CLE	FNT	4.095238095238095
CLL	IAH	5.799040191961607
CLL	DFW	6.644391223733003
CLL	ILE	165.0
CLT	CAK	3.9074327405380758
CLT	LWB	4.580952380952381
CLT	MGM	4.970909090909091
CLT	CHO	5.392581888246628
CLT	ISO	5.652903658945955
CLT	MOB	5.69618430525558
CLT	LIT	5.825650823978982
CLT	PHF	5.828729281767956
CLT	MDW	6.149540292049757
CLT	AGS	6.273080825160636
CMH	OMA	0.0
CMH	SYR	0.0
CMH	AUS	0.0
CMH	MSN	1.0
CMH	SDF	2.907563025210084
CMH	CLE	4.660174057190219
CMH	CAK	5.003942181340341
CMH	BNA	5.017021276595744
CMH	IND	5.446894191080237
CMH	DAY	5.9181905678537055
CMI	ABI	0.0
CMI	PIT	2.170138888888889
CMI	DAY	3.627294117647059
CMI	STL	4.018326693227092
CMI	PIA	4.632432432432433
CMI	CVG	6.37942425672487
CMI	DFW	9.556245151280063
CMI	ATL	9.692660550458715
CMI	ORD	11.943169761273209
CMX	MSP	16.67283950617284
COD	PIH	0.0
COD	DEN	5.678074245939675
COD	SLC	6.635276845637584
COD	TWF	14.333333333333334
COD	IDA	16.666666666666668
COD	CPR	81.0
COS	TUS	0.0
COS	BHM	0.0
COS	MSN	0.0
COS	PSP	0.0
COS	SBN	0.0
COS	LNK	0.0
COS	GRB	0.0
COS	FAT	0.0
COS	IDA	0.0
COS	TUL	0.0
CPR	BIS	5.1925675675675675
CPR	SLC	5.477075883988876
CPR	RAP	6.662006989515726
CPR	ORD	7.480916030534351
CPR	DEN	8.958115183246074
CPR	MSP	11.33849557522124
CPR	OGD	17.0
CPR	PIH	17.6
CPR	TWF	19.5
CRP	SAT	2.4909090909090907
CRP	IAH	6.021150621171156
CRP	AUS	6.409836065573771
CRP	HOU	6.854636171149452
CRP	DFW	7.378731287536977
CRP	MFE	10.25
CRP	ATL	16.845264317180618
CRP	HRL	17.571428571428573
CRP	BRO	18.5
CRW	FWA	0.0
CRW	CHO	0.0
CRW	GSP	0.0
CRW	DAY	0.0
CRW	CLE	4.16
CRW	DTW	4.478048780487805
CRW	BNA	5.0
CRW	CLT	5.254824126144007
CRW	LGA	5.782963827304551
CRW	LEX	5.945578231292517
CSG	ATL	8.272167204053432
CVG	AGS	0.0
CVG	SMF	3.0
CVG	HTS	5.087726199842644
CVG	SCE	5.553632148377125
CVG	PFN	5.659163987138264
CVG	XNA	5.925914445133292
CVG	SJU	5.986725663716814
CVG	PIT	6.051043238461939
CVG	ICT	6.088777219430486
CVG	IND	6.127667505358308
CWA	MSN	0.0
CWA	MLI	0.0
CWA	ATW	2.126984126984127
CWA	MSP	3.043336058871627
CWA	MKE	3.1661807580174925
CWA	DTW	11.128666035950804
CWA	ORD	20.92252351964582
CYS	DEN	145.0
DAB	SHV	0.0
DAB	MCO	1.3588235294117648
DAB	DFW	1.7555555555555555
DAB	RDU	2.730197615547934
DAB	JAX	2.7793939393939393
DAB	CLE	3.167487684729064
DAB	BWI	3.5496688741721854
DAB	CLT	5.395141022060876
DAB	PHL	6.066666666666666
DAB	ATL	8.553410778233907
DAL	DFW	5.0
DAL	SAT	7.3872748895684675
DAL	AUS	7.591494397637454
DAL	TUL	8.12213571862404
DAL	ELP	8.141776629030064
DAL	OKC	8.162423679039993
DAL	IAH	8.285820784255256
DAL	LBB	8.351222693185523
DAL	HOU	8.392770534219471
DAL	MAF	8.74898502918041
DAY	BNA	0.25
DAY	BDL	3.0920245398773005
DAY	GSO	3.1875
DAY	LAS	3.392156862745098
DAY	CMH	4.197301854974705
DAY	IND	4.648175182481752
DAY	RSW	5.316301703163017
DAY	STL	5.333037487849204
DAY	MDW	5.347122302158273
DAY	MSP	5.370431136632941
DBQ	LSE	1.0
DBQ	ORD	10.242331635540465
DCA	LIT	0.0
DCA	CHO	0.0
DCA	LFT	1.75
DCA	MYR	1.875
DCA	ICT	3.4743935309973044
DCA	LGA	3.7017774976363063
DCA	MKE	3.854232972628899
DCA	OKC	4.0
DCA	BHM	4.347222222222222
DEN	FWA	0.0
DEN	BTR	0.0
DEN	CRW	0.0
DEN	BFF	0.0
DEN	PUB	0.0
DEN	CYS	0.0
DEN	MBS	0.0
DEN	GRB	1.0
DEN	RKS	5.572792362768497
DEN	HSV	5.816065192083818
DET	IND	3.5185185185185186
DET	MDW	6.721339220014717
DET	STL	9.57400426159646
DET	BNA	11.597669636737491
DFW	AGS	0.0
DFW	FMN	0.0
DFW	LYH	0.0
DFW	PUB	0.0
DFW	PHF	0.0
DFW	DAB	5.673913043478261
DFW	TOL	6.161290322580645
DFW	SWF	6.385026737967914
DFW	BPT	6.5187032418952615
DFW	GRB	6.79467680608365
DHN	VPS	0.0
DHN	ATL	13.59711220294796
DLG	AKN	9.753886010362693
DLG	ANC	13.854690221448122
DLG	ADQ	32.03846153846154
DLH	MSP	5.891322570064506
DLH	DTW	10.884648006785412
DLH	ORD	11.321978021978023
DRO	COS	3.5
DRO	GJT	5.565642458100559
DRO	SLC	5.590694006309148
DRO	IAH	6.651685393258427
DRO	PHX	7.146498135101534
DRO	DFW	9.454728370221329
DRO	DEN	9.945100051308364
DRO	ABQ	23.0
DSM	PIH	0.0
DSM	MLI	0.0
DSM	AUS	0.0
DSM	RFD	0.0
DSM	TWF	0.0
DSM	COS	1.0
DSM	BNA	1.921996879875195
DSM	PIT	2.0534274193548385
DSM	LAX	2.3485714285714288
DSM	CLE	2.3597122302158273
DTW	ITH	3.189189189189189
DTW	ORH	4.872717508055854
DTW	DAY	6.089427609427609
DTW	FWA	6.310636527527389
DTW	CRW	6.422330097087379
DTW	SCE	6.4407988587731815
DTW	HPN	6.541521126760563
DTW	SBN	6.8858824928639395
DTW	CVG	7.1985148514851485
DTW	PIT	7.211594786556344
DUT	ANC	16.305706226947276
EAU	LSE	2.3212237093690247
EAU	MSP	2.6455893832943014
EFD	IAH	2.8739205526770295
EGE	IAD	6.117647058823529
EGE	PHX	7.39622641509434
EGE	IAH	9.442567567567568
EGE	DEN	12.495626312106369
EGE	ATL	13.53822629969419
EGE	DFW	14.296978909367281
EGE	CVG	14.557377049180328
EGE	ORD	17.26312292358804
EGE	LAX	17.632676709154115
EGE	MSP	17.88214904679376
EKO	OGD	0.0
EKO	SLC	4.981069042316259
EKO	RNO	7.195077484047402
EKO	TWF	8.428571428571429
EKO	PIH	10.25
ELM	BGM	2.1739788199697427
ELM	SYR	2.632987910189983
ELM	ITH	4.061795316565481
ELM	AVP	4.551724137931035
ELM	PIT	5.254867386672545
ELM	DTW	9.187472234562417
ELP	OGD	0.0
ELP	PIH	0.0
ELP	SLC	4.153012570437798
ELP	IAH	4.8141037612520075
ELP	COS	5.0
ELP	ABQ	5.636687671058494
ELP	ONT	5.663877266387726
ELP	DFW	5.861734617017489
ELP	DEN	5.890054703614026
ELP	MAF	5.985887341005451
ERI	ITH	5.18122555410691
ERI	CVG	5.288135593220339
ERI	CLE	5.879828326180258
ERI	PIT	6.073927710843374
ERI	DTW	8.45480093676815
ERI	ATL	17.091954022988507
EUG	CPR	0.0
EUG	PIH	0.0
EUG	RDM	0.0
EUG	IDA	0.0
EUG	SJC	0.5524728588661038
EUG	PDX	3.03065603923973
EUG	PHX	3.8025477707006368
EUG	BOI	5.0
EUG	SLC	5.122668768058839
EUG	DEN	7.302634859945142
EVV	STL	0.0
EVV	LEX	0.0
EVV	BNA	0.35714285714285715
EVV	SDF	2.0347222222222223
EVV	IND	2.880129179331307
EVV	MDW	3.386847195357834
EVV	PIT	4.636559139784946
EVV	DAY	5.21227621483376
EVV	MEM	6.603070175438597
EVV	CVG	7.1976450798990745
EWN	ATL	14.657097288676235
EWR	SWF	0.25
EWR	GRB	2.5
EWR	ROA	3.831932773109244
EWR	BTR	4.147410358565737
EWR	HPN	4.693593314763231
EWR	MYR	4.699464524765729
EWR	GUC	4.8125
EWR	AGS	6.187619047619048
EWR	STT	6.4895887558563246
EWR	SNA	8.135295959912309
EYW	FLL	4.717948717948718
EYW	MIA	5.4589613034623214
EYW	MCO	11.8796992481203
EYW	MCN	15.0
EYW	ATL	21.020601565718994
EYW	SRQ	35.0
FAI	JNU	4.022955523672884
FAI	ANC	7.355834524660472
FAI	SEA	8.328402045034265
FAI	OME	9.0
FAI	MSP	9.857219251336899
FAI	BRW	10.562786434463794
FAI	SCC	10.679723502304148
FAI	SLC	10.769470404984423
FAR	LAN	0.0
FAR	MSN	0.0
FAR	RAP	0.0
FAR	CPR	0.0
FAR	GJT	1.0
FAR	SUX	2.4015748031496065
FAR	FSD	5.030391340549542
FAR	SLC	5.152053274139845
FAR	MSP	5.627187242499152
FAR	DEN	6.680594469484712
FAT	MTJ	0.0
FAT	MOD	0.0
FAT	SNA	0.0
FAT	COS	0.0
FAT	RAP	1.7045454545454546
FAT	TWF	2.875
FAT	ONT	3.5632352941176473
FAT	BFL	3.6666666666666665
FAT	VIS	5.113341204250295
FAT	MEM	5.741176470588235
FAY	CAE	0.0
FAY	CLT	3.5967399545109933
FAY	GSO	4.370280881908789
FAY	BWI	4.737121212121212
FAY	ORF	6.26643598615917
FAY	ATL	15.47203513909224
FAY	MCN	40.0
FCA	BOI	0.0
FCA	OGD	0.0
FCA	DEN	4.571847507331379
FCA	HLN	4.924484052532833
FCA	PIH	6.0
FCA	TWF	6.6
FCA	GTF	7.1089250071286
FCA	BIL	7.501655629139073
FCA	MSO	10.381459776238678
FCA	SLC	10.925282363162468
FLG	GCN	5.0443850267379675
FLG	PHX	5.596586834934748
FLG	LAS	8.3125
FLL	PIE	0.0
FLL	GSP	0.0
FLL	CAE	0.0
FLL	LGB	4.130662851692895
FLL	BNA	4.182531380753138
FLL	RDU	4.9152350813743215
FLL	SAV	5.0
FLL	MKE	5.046511627906977
FLL	CVG	5.878314217124567
FLL	CLE	5.911527165932452
FLO	GSP	0.0
FLO	ATL	11.763058921855412
FLO	AGS	20.0
FMN	ABQ	203.66666666666666
FNT	MKG	0.2857142857142857
FNT	CLE	0.7083333333333334
FNT	MCO	4.160977242302543
FNT	PIT	4.281557552417629
FNT	DAY	4.934955545156762
FNT	MKE	5.628358208955224
FNT	DTW	6.191213588921482
FNT	MSP	6.483995584988962
FNT	CVG	7.922451743989163
FNT	DFW	8.5
FSD	GRB	0.0
FSD	SDF	0.0
FSD	MTJ	0.0
FSD	CYS	0.0
FSD	PIH	0.0
FSD	CLT	0.0
FSD	IAD	0.0
FSD	GJT	1.0
FSD	SUX	1.3644578313253013
FSD	BIS	1.3884134298880844
FSM	MEM	5.221337579617835
FSM	DFW	7.9910822861775435
FSM	ATL	14.447280799112098
FWA	SBN	0.0
FWA	CLE	0.0
FWA	TVC	0.0
FWA	DAY	2.777886258237735
FWA	IND	3.0
FWA	MSP	3.3480662983425415
FWA	PIT	3.456144759989947
FWA	CMH	4.333333333333333
FWA	CVG	5.6794571372778755
FWA	DTW	5.823280855994002
GCC	SLC	1.4792899408284024
GCC	DEN	13.772887323943662
GCN	PHX	3.2833078101071975
GCN	LAS	3.985963711057857
GCN	FLG	4.116862326574173
GEG	RDM	0.0
GEG	RAP	0.0
GEG	BLI	0.0
GEG	PVU	0.0
GEG	IDA	0.5
GEG	BIL	2.4657534246575343
GEG	PSC	4.284974093264249
GEG	OAK	4.637571780147662
GEG	SLC	5.1465845793022575
GEG	BOI	5.463085418228918
GFK	MSP	5.085495150011279
GGG	DFW	5.694185635098479
GJT	TWF	0.0
GJT	CDC	0.0
GJT	PIH	0.0
GJT	OGD	0.0
GJT	COS	2.5714285714285716
GJT	DRO	3.4700996677740865
GJT	LAS	4.05868544600939
GJT	SLC	7.455957510772622
GJT	DEN	8.317313983227265
GJT	PHX	10.84144385026738
GLH	MEM	0.0
GNV	DAB	0.0
GNV	CHA	0.0
GNV	EYW	0.0
GNV	CLT	5.073558648111332
GNV	MIA	5.493164388129377
GNV	ATL	10.471817279046673
GNV	TLH	11.375
GNV	MCN	22.0
GNV	MLB	35.0
GNV	RSW	52.0
GPT	PNS	0.0
GPT	LGA	0.0
GPT	BTR	0.0
GPT	JAN	2.2523900573613767
GPT	MOB	4.550699300699301
GPT	SHV	5.0
GPT	MEM	5.442687747035573
GPT	TPA	7.169341449916989
GPT	IAH	9.233207095874029
GPT	FLL	11.687464224384659
GRB	IAD	0.0
GRB	MSN	2.727923627684964
GRB	DSM	3.0
GRB	AZO	3.1123321123321124
GRB	ATW	3.282051282051282
GRB	DTW	4.784819693370762
GRB	MKE	5.243718592964824
GRB	MSP	5.711932418162619
GRB	CVG	7.581055308328035
GRB	DFW	8.421455938697317
GRK	DFW	9.978851963746223
GRK	IAH	10.289059174116645
GRK	ATL	18.951846965699207
GRR	CHA	0.0
GRR	MKG	0.0
GRR	GRB	0.8333333333333334
GRR	TOL	1.6666666666666667
GRR	LAN	1.75
GRR	STL	3.06021897810219
GRR	IND	4.897260273972603
GRR	MKE	5.033045977011494
GRR	PIT	5.313783533765032
GRR	CLT	5.398989898989899
GSO	SHV	0.0
GSO	OKC	0.0
GSO	BNA	1.8953871499176276
GSO	RDU	3.010204081632653
GSO	RIC	3.2547092547092547
GSO	PBI	3.549618320610687
GSO	MYR	3.9794871794871796
GSO	RSW	5.073593073593074
GSO	PIT	5.523325578547815
GSO	BWI	5.664391247428465
GSP	DAB	0.0
GSP	JAX	0.0
GSP	MCN	0.0
GSP	CAE	0.7931034482758621
GSP	BNA	1.0178571428571428
GSP	RDU	1.7992424242424243
GSP	PIT	3.0927152317880795
GSP	BWI	4.144200626959248
GSP	DCA	4.188679245283019
